Abundance Ratio: (126) / (129),Abundance Ratio: (127) / (130),Abundance Ratio: (128) / (131),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
0.941,0.918,1.011,83370,82170,80280,88600,89560,79390
1.072,1.039,1.339,95100,99380,121200,88730,95670,90540
0.955,0.969,0.936,84930,85280,82800,88940,88040,88440
1.023,0.961,1.042,91450,90020,90090,89360,93690,86440
1.14,0.982,0.901,102000,86770,83610,89470,88330,92770
1.233,0.971,1.091,110600,96410,103700,89720,99250,95090
1.126,1.177,1.351,101200,106500,126800,89830,90450,93830
0.439,0.451,0.875,39460,39420,75980,89850,87480,86820
1.164,1.031,1.048,104600,93890,98330,89930,91110,93860
1.18,1.013,0.94,106200,93750,91090,89980,92530,96920
1.073,0.856,0.97,96590,91220,103700,90010,106600,106900
0.831,0.95,1.052,74790,81470,91840,90040,85760,87290
1.144,0.912,0.978,103100,91520,111400,90130,100400,113900
0.86,1.091,0.912,77570,93660,73260,90170,85840,80290
1.161,1.024,0.869,105200,94920,94160,90670,92650,108400
1.142,1.009,1.013,103900,91850,96850,90950,91050,95650
1.067,1.148,1.144,97390,98640,100600,91270,85930,87940
1.071,0.98,1.31,97910,95840,108000,91440,97790,82440
1.072,1.144,0.896,98050,109100,90380,91450,95330,100800
0.836,0.902,0.945,76840,80670,82280,91920,89430,87080
1.022,0.967,0.955,94880,99250,99330,92820,102700,104000
0.769,0.978,0.886,71500,77290,74870,92980,79000,84520
0.972,0.812,0.858,90730,86400,94900,93340,106400,110600
0.999,1.04,1.034,93300,98980,94620,93430,95190,91530
1.037,0.946,0.976,97280,95500,97610,93780,100900,100000
1.034,0.996,1.033,97420,101400,98070,94190,101800,94920
1.208,0.946,0.989,113900,117700,125300,94330,124400,126600
0.988,0.986,0.988,93220,94910,92360,94390,96240,93450
0.983,0.907,0.989,92850,91970,104400,94500,101500,105500
1.056,1.018,0.947,99880,97930,95230,94560,96190,100600
1.233,1.094,1.195,117300,103900,126500,95130,94970,105800
0.964,1.106,1.034,91890,89760,93740,95290,81140,90640
1.012,0.878,0.967,96490,84790,88390,95350,96520,91430
1.073,0.945,1.045,102900,107900,103900,95890,114200,99440
1.058,0.985,0.963,102300,96250,96470,96680,97730,100200
0.899,0.904,0.839,87100,93890,86570,96860,103900,103100
1.002,1.046,0.894,97910,106900,98830,97710,102200,110500
0.978,1.1,0.975,95910,98860,97640,98080,89880,100200
0.948,0.894,1.051,93050,90920,88690,98140,101700,84380
1,0.764,0.957,98250,86500,111700,98230,113200,116600
1.111,1.042,1.032,109600,105300,108200,98640,101100,104800
1.112,1.029,1.035,110800,104300,107100,99610,101400,103500
1.134,0.906,0.967,113500,98420,110900,100100,108600,114700
0.949,1.114,1.017,95090,103300,95860,100200,92670,94290
0.975,1.071,1.057,97850,98680,103800,100300,92160,98190
1.334,0.855,0.803,134200,112000,116700,100600,131100,145300
1.145,0.908,0.964,115800,99030,104600,101100,109100,108500
0.961,1.02,1.03,98170,102000,103700,102200,100100,100700
0.937,0.971,1.042,96370,99570,106300,102800,102500,102000
0.986,0.985,1.13,101700,98940,109000,103200,100400,96410
1.321,1.189,1.098,137000,124100,123500,103700,104400,112500
1.19,1.116,1.257,124000,121100,122000,104200,108500,97050
0.949,0.973,0.927,98960,102800,98210,104300,105600,105900
1.001,0.879,1.019,104400,96530,107400,104300,109800,105500
0.892,0.854,1.121,93130,89720,108300,104400,105000,96610
1.121,0.918,0.991,117000,119500,117400,104400,130100,118500
0.887,0.939,0.935,92630,95640,98340,104500,101900,105100
1.044,1.011,0.962,109300,104100,114500,104700,102900,119000
0.865,0.85,0.875,90800,97540,104200,105000,114700,119100
1.063,0.972,0.907,111700,113500,102400,105100,116800,112900
0.954,1.036,0.796,100800,115800,96110,105600,111800,120800
0.982,0.868,0.998,103800,89580,104200,105700,103200,104400
1.049,1.02,1.009,111600,108200,110100,106400,106000,109000
1.021,1.011,0.931,108800,109200,102600,106600,108000,110200
1.001,1.072,0.948,106900,114200,106300,106800,106600,112200
1.006,0.941,0.988,107600,110200,114000,107000,117100,115400
0.986,1.117,1.002,106200,113600,106600,107600,101800,106400
1.421,0.735,1,153100,142000,143200,107800,193200,143200
0.597,2.385,1.28,64370,151700,69430,107900,63620,54260
1.109,1.144,1.146,119700,126300,124200,107900,110400,108400
0.942,0.936,1.048,101800,108200,116800,108000,115600,111400
1.001,0.868,0.864,108400,105100,104100,108300,121100,120500
0.999,0.829,0.914,108200,97290,94620,108400,117400,103600
1.014,0.788,1.089,110200,103100,108900,108600,130900,100100
1.007,1.114,1.002,109700,107300,106600,108900,96340,106400
1.128,0.958,1.129,122900,120900,146200,108900,126300,129500
0.815,3.308,1.291,88860,381100,198000,109100,115200,153300
1.014,0.997,1.009,111300,112200,113900,109800,112500,112800
0.984,0.844,0.958,108800,100600,116300,110600,119200,121400
0.994,1.007,0.865,110100,118300,108600,110800,117400,125500
1.017,0.814,1.049,113100,96400,116600,111200,118500,111100
0.928,1.125,1.003,103600,118300,112300,111600,105100,112000
1.024,0.957,1.012,114200,110900,114500,111600,115900,113100
0.962,0.899,0.973,107400,101600,124400,111700,113100,127800
1.122,0.974,0.944,125400,105500,111000,111800,108400,117600
1.015,0.95,0.965,113700,103700,107000,112000,109200,110800
1.03,0.971,1.031,115400,113400,118700,112000,116800,115100
1.03,0.991,0.942,116000,108900,115600,112700,109900,122800
1.162,1.006,1.144,131400,131300,146000,113000,130500,127600
0.967,1.029,0.867,109600,118100,101500,113400,114800,117000
1.248,1.203,1.159,141900,138000,139000,113700,114700,119900
0.997,1.042,0.963,114500,114600,121800,114800,110000,126500
1.282,1.281,1.109,147100,143100,141800,114800,111700,127900
1.403,1.088,0.987,161300,137000,145300,114900,125900,147300
1.089,1.031,1.026,125500,113700,116800,115300,110300,113900
1.096,0.962,0.878,126800,122000,120400,115700,126900,137200
0.966,1.111,0.943,111900,115700,111200,115800,104200,118000
0.983,0.994,0.963,114000,115000,117400,116000,115700,121900
0.995,0.845,0.982,115700,112400,134600,116400,133000,137000
1.028,1.074,1.129,119900,135800,135500,116600,126500,120100
1.054,0.982,0.883,123100,125300,127200,116800,127600,144100
1.165,0.977,1.082,136400,123100,137300,117100,126000,126800
0.487,1.024,1.279,57040,62740,66040,117200,61260,51650
1.009,0.951,1.018,119100,123700,125100,118100,130000,122900
1.092,1,1.111,129800,132300,135400,118900,132300,121900
1.001,0.985,0.977,120200,118900,114800,120000,120700,117500
1.42,1.058,1.033,170900,149200,160800,120400,141100,155600
0.927,0.987,0.942,111900,114800,115200,120800,116400,122300
0.836,1.003,1.218,101200,107500,109200,121100,107200,89620
0.914,0.968,0.904,110800,124500,111600,121300,128600,123400
1.085,1.048,0.943,131600,136000,123900,121300,129700,131500
1.005,0.959,0.969,122900,113200,127900,122200,118100,132000
0.974,1.064,0.989,119200,122900,129800,122300,115500,131300
1.074,1.005,1.016,131500,124800,132700,122400,124100,130600
1.102,1.052,0.951,135800,128000,122500,123300,121600,128800
1.269,1.417,1.222,156400,164000,146700,123300,115700,120100
1.12,1.159,1.13,138500,137800,144700,123700,118900,128000
0.945,1.152,0.917,117700,139300,115300,124500,120800,125600
1.361,1.247,1.161,169500,170200,159500,124500,136400,137400
0.919,0.895,1.013,114600,115600,119600,124700,129300,118000
1.204,1.202,1.113,150800,165600,155600,125200,137800,139800
1.133,1.02,0.997,143600,145600,142500,126800,142700,143000
1.031,1.02,0.936,130900,130300,126100,127000,127800,134700
1.051,0.967,0.953,133800,126400,137800,127300,130700,144600
0.932,0.939,1.064,119100,121000,122000,127800,128800,114600
0.828,1.109,0.988,105900,117800,105800,127900,106200,107100
1.022,1.012,1.089,131000,125800,132000,128100,124200,121100
1.013,1.052,0.876,130100,135200,123300,128400,128500,140700
1.141,1.967,0.875,146500,282800,146200,128400,143800,167000
0.987,0.982,1.069,126800,128600,135400,128500,131000,126600
1.026,1.06,0.976,131900,132000,132100,128600,124500,135400
1.036,1.056,0.989,133300,136200,146100,128700,129000,147700
0.958,0.909,1.037,123600,115000,123100,129000,126500,118700
1.015,1.062,1.142,131100,140300,151200,129200,132100,132400
1.005,1.039,1.023,130200,143200,150800,129500,137800,147400
0.917,0.991,0.938,119700,127800,117600,130600,129000,125400
0.975,1.128,0.931,127800,142600,124700,131000,126500,133900
1.038,1.028,0.995,136600,150000,137700,131600,146000,138400
1.03,0.987,0.929,135800,128100,137600,131800,129800,148200
1.233,1.121,1.226,162800,155700,174200,132000,138800,142100
0.991,0.92,1.003,131500,124100,144100,132600,134900,143800
1.039,0.982,0.994,137900,134100,128200,132800,136500,128900
0.967,1.048,1.14,128800,134300,139300,133200,128200,122300
0.855,0.963,0.894,114400,116500,109600,133800,121000,122600
1.014,0.841,1.008,136500,129400,149200,134600,154000,148000
1.092,1.044,0.931,146900,140300,132900,134600,134500,142800
0.959,0.994,0.981,129900,137300,138300,135500,138100,141000
0.976,0.939,0.922,132700,131400,133700,136000,140000,145100
0.97,0.936,0.897,132500,138600,127800,136600,148100,142600
0.948,0.833,0.866,129700,119300,122500,136800,143200,141500
1.213,1.238,1.197,166200,159700,157200,137000,128900,131300
1.283,1.205,1.199,176400,174500,167600,137500,144800,139800
1.001,0.952,0.958,137800,131500,132200,137700,138200,138000
1.017,0.963,0.929,140300,127400,129600,138000,132200,139500
0.944,0.839,0.94,130300,125800,139300,138100,150000,148200
1,0.912,1.028,138100,134500,137200,138100,147400,133400
1.009,0.637,0.969,139300,111700,183600,138100,175300,189600
0.992,0.953,0.872,137100,135800,130400,138200,142500,149500
1.205,1.238,1.148,167000,166200,170500,138600,134300,148500
0.953,0.943,0.961,132300,136300,133300,138900,144500,138700
1.021,0.97,1.059,142000,132700,145400,139000,136800,137200
1.097,0.922,0.923,152700,154500,157500,139200,167500,170600
1.044,0.937,1.089,145500,137800,163400,139300,147100,150100
1.07,1.033,1.021,149400,159400,144700,139600,154400,141800
1.016,0.961,0.931,142000,132600,141600,139700,138000,152100
0.992,0.944,1.09,139100,139200,152900,140100,147500,140300
0.901,0.88,1.006,126500,121500,133200,140400,138100,132400
1.073,0.996,0.997,151300,148200,148400,141000,148900,148800
1.019,1.001,0.934,143800,139000,143000,141100,138900,153100
1.116,1.062,1.054,157700,147400,135200,141300,138800,128300
0.914,1.656,0.892,129400,221500,139700,141600,133700,156600
1.101,0.954,1.043,156400,154300,165100,142000,161700,158300
0.916,1.063,0.947,130300,132000,132100,142400,124100,139400
1.057,1.022,0.863,150700,151800,144700,142500,148600,167800
0.919,1.049,0.984,131500,142700,145000,143000,136000,147300
0.914,0.971,0.991,130900,138900,143000,143200,143100,144300
1.091,1.283,1.134,156600,188100,172400,143500,146600,152000
1.132,1.02,1.141,162400,154100,165300,143500,151100,144900
0.921,1.28,0.87,132400,193800,145000,143800,151400,166700
0.976,0.928,0.942,140700,147200,146400,144100,158600,155500
1.357,1.193,1.231,195900,189000,190100,144400,158400,154500
0.901,1.054,0.922,130500,136600,126500,144800,129500,137200
1.143,1.191,1.253,166400,162100,169500,145600,136100,135300
0.937,0.971,0.942,136700,143100,137200,146000,147400,145700
0.903,0.817,0.876,132100,144600,158000,146200,176900,180300
0.954,0.982,0.963,139700,142300,140800,146400,144800,146300
1.069,0.991,1.043,156700,143700,144400,146600,145000,138500
0.955,0.988,1.057,140900,148400,167900,147500,150200,158800
0.591,0.94,1.142,87170,70600,89970,147600,75090,78810
0.97,0.943,0.933,144800,139400,152000,149200,147700,162900
1.021,0.96,0.945,152300,146100,152400,149200,152200,161200
1.287,0.963,0.944,192200,184200,225400,149300,191200,238700
1.009,1.04,0.988,151100,174800,155400,149700,168200,157300
1.058,0.904,0.985,158500,148300,152700,149800,164100,155000
1.052,0.804,0.842,158100,148600,152900,150300,184900,181600
0.915,1.019,1.019,137900,152200,146800,150700,149400,144000
0.931,0.854,0.97,140700,137700,154400,151100,161100,159200
1.004,0.888,1.057,152100,142000,164700,151400,159900,155900
1.067,0.964,0.958,161900,160500,160000,151700,166400,167100
0.929,0.868,1.009,141600,142900,167900,152400,164500,166500
1.003,1.09,1.002,153000,151600,150500,152600,139200,150200
0.894,0.953,0.925,136500,144100,134000,152800,151300,144900
0.942,1.192,0.825,144500,174700,140900,153400,146500,170700
1.032,1.056,1.023,158300,159800,160300,153400,151300,156700
1.077,1.093,0.996,166100,178600,166000,154200,163400,166700
0.91,1.017,0.864,141000,152800,145700,155000,150300,168600
1.24,1.078,1.246,192300,178400,189100,155100,165500,151800
0.996,0.966,1.01,154700,150300,163100,155300,155700,161500
1.032,1.035,0.941,160400,171600,164500,155400,165800,174800
1.237,1.1,1.105,192500,184200,184800,155600,167400,167300
1.022,0.852,1.158,159400,149500,178300,156100,175500,154000
1.043,0.876,1.077,163900,141300,156900,157200,161200,145800
0.908,1.192,1.012,143000,183200,152400,157500,153600,150600
0.966,1.323,1.001,152200,156400,145300,157500,118200,145200
1.012,0.889,0.942,159400,151900,157300,157500,170900,167100
0.959,0.95,0.98,151400,160500,154300,157800,168800,157400
1.056,0.946,0.937,166700,168500,150700,157900,178100,160900
0.939,0.957,0.992,148500,154500,162100,158100,161400,163400
1.084,1.012,1.043,171600,153900,168800,158300,152100,161900
1.1,0.935,1.054,174200,174400,189000,158300,186400,179300
1.327,1.034,1.013,210100,199300,192800,158400,192700,190300
1.009,1.088,1.016,160400,173500,159900,159100,159500,157300
0.897,0.968,0.966,142900,153500,150300,159400,158600,155600
1.11,1.13,1.106,177000,174300,183000,159500,154200,165400
1.03,1.03,0.968,165000,156100,156300,160200,151600,161500
0.96,0.934,0.96,154200,157300,158900,160600,168400,165500
0.985,1.292,0.968,159000,201100,164600,161500,155700,170000
0.975,1.038,1.089,157500,176900,168700,161600,170500,154800
0.401,2.057,0.894,65100,164600,79380,162200,80020,88780
1.06,0.925,1.062,172000,164600,169100,162200,178000,159200
1.26,1.008,1.198,204700,184300,199300,162500,182800,166400
1.01,1.297,0.915,164400,191300,161300,162800,147500,176300
1.481,1.429,1.943,241700,243700,265500,163100,170500,136600
0.961,1.074,1.015,157000,167300,173300,163400,155700,170800
1.284,1.11,1.193,210000,215200,201100,163500,193800,168600
1.008,1.13,0.93,165500,195700,171000,164200,173100,183900
1.543,0.917,1.365,253200,214000,236600,164200,233400,173300
0.976,1.084,1.068,160400,180400,181800,164300,166400,170200
1.01,0.941,0.997,166000,166800,179600,164300,177300,180100
0.971,0.943,1.017,160100,165400,172100,164900,175300,169300
0.943,0.944,1.103,155800,163400,181800,165200,173100,164800
0.995,1,0.965,164400,165800,167700,165200,165800,173800
1.153,1.257,0.963,190600,200300,170000,165300,159300,176400
0.969,0.935,1.017,160900,154500,175700,166000,165300,172700
1.163,1.135,1.218,193400,201100,212400,166300,177200,174300
0.946,0.862,1.001,157500,156300,159000,166400,181400,158800
1.032,0.99,0.985,171800,182400,176900,166500,184200,179600
1.368,1.132,1.104,228000,216000,218900,166700,190700,198300
0.984,1.013,1.026,164200,180300,171400,166800,177900,167100
0.936,1.087,1.05,156800,174800,158800,167500,160800,151200
0.992,1.5,0.941,166200,263700,168600,167500,175800,179200
0.916,0.875,0.933,153600,158100,165100,167800,180600,177000
1.057,0.923,0.851,177300,153100,160500,167800,165900,188500
0.951,1.052,0.887,159700,155000,168000,167900,147300,189400
1.103,0.862,0.99,185600,167900,183400,168300,194700,185300
0.992,0.973,1.029,167300,162600,185900,168600,167100,180700
1.016,0.916,0.923,171600,162700,173600,168900,177600,188000
1.024,0.943,0.949,173300,167600,169500,169200,177800,178600
1.103,0.661,0.959,186800,168700,236300,169400,255400,246500
1.125,1.127,1.007,191600,209500,177400,170300,185900,176200
0.965,1.058,0.979,165000,165100,166400,171000,156000,169900
0.923,1.127,1.008,158300,177700,163100,171500,157700,161800
1.199,0.994,1.132,205800,181900,206400,171600,182900,182400
0.987,1.041,0.931,169500,174900,174700,171700,168100,187600
0.989,0.967,0.969,170000,168000,173900,171900,173600,179500
1.108,0.966,1.047,191000,187900,200700,172400,194500,191600
1.322,1.039,1.155,228000,199600,222500,172400,192000,192600
1.005,0.92,1.011,173800,163900,170100,173000,178000,168400
1.021,1.228,0.979,176900,182700,164000,173300,148800,167400
0.68,1.041,1.101,118700,117900,123700,174400,113300,112300
1.08,0.969,0.905,188500,177600,165200,174500,183300,182600
1.098,1.071,1.028,191700,197100,196800,174500,184100,191400
0.966,1.026,1.026,168700,173700,179200,174600,169300,174600
0.97,1.135,1.054,169900,201400,176700,175200,177400,167600
1.171,1.128,1.068,206700,204600,198900,176600,181300,186300
1.069,1.009,0.919,189000,196100,180700,176800,194400,196500
1.068,0.954,0.954,189700,180600,179100,177600,189400,187700
0.928,0.97,1.103,165000,192500,174500,177800,198500,158200
1.131,1.092,1.144,201600,212900,209300,178200,195000,183000
1.124,0.885,1.074,200900,167900,186600,178700,189700,173700
0.894,1.058,0.996,159800,190100,189300,178800,179700,190100
0.977,0.937,0.928,174800,176300,179100,178900,188100,192900
2.075,0.961,0.479,372600,181400,187600,179500,188800,391800
1.057,1.018,1.126,189900,189200,200600,179600,185800,178200
0.959,0.972,0.959,172300,180100,180900,179700,185300,188600
1.115,1.153,1.273,200700,209700,222300,180000,181900,174600
0.995,1.016,0.862,179100,179800,166900,180100,177000,193500
0.998,0.937,1.039,180300,177300,197400,180700,189100,190100
0.995,1.002,0.952,179900,192700,192300,180800,192400,201900
0.988,1.034,0.912,179400,180300,179000,181500,174400,196300
1.017,0.898,1.007,185700,189700,192500,182500,211300,191300
1.358,1.272,1.113,248400,242300,225100,182900,190500,202200
0.977,0.973,0.957,179600,185300,184800,183800,190400,193100
0.843,1.014,0.992,155400,167900,165600,184400,165600,166900
1.028,1.04,1.093,190500,208300,210500,185300,200300,192500
1.073,1.112,0.892,199000,247800,210700,185500,222800,236300
0.955,1.039,0.944,177300,373000,172100,185700,359000,182300
0.956,0.943,0.983,178500,184000,178400,186700,195200,181600
0.997,0.985,1.036,186400,181400,194600,187000,184200,187800
1.116,1.161,1.145,209300,215500,206800,187500,185500,180600
0.941,0.945,0.926,177200,183900,189600,188300,194500,204800
0.995,0.956,0.969,188400,194500,200200,189300,203500,206500
1.031,0.989,0.926,195400,196900,196000,189500,199200,211600
1.063,0.956,0.987,201400,178300,187900,189500,186500,190400
1.026,0.871,1.043,195100,177900,209400,190100,204300,200900
1.081,0.968,1.056,206500,178800,194200,191100,184700,183900
0.94,1.102,0.979,180000,186500,169400,191400,169200,173100
0.923,0.961,1.002,176700,173200,189500,191500,180200,189100
0.972,1.041,1.06,186100,192700,202300,191500,185000,190800
0.981,1.288,0.962,187900,253300,197500,191700,196600,205300
0.999,0.929,0.954,191800,190100,195100,192000,204500,204600
0.938,0.858,0.921,180100,195600,194000,192100,228000,210500
1.017,1.04,0.953,195800,199300,198000,192500,191700,207800
0.998,1.025,1.014,192500,210200,203900,192800,205200,201100
1.077,0.985,0.957,207700,221100,203700,192800,224500,213000
0.951,1.069,0.921,183600,186200,171600,193000,174100,186200
0.973,0.911,0.993,189100,184100,200100,194200,202100,201600
0.985,1.084,0.986,191300,212300,192000,194300,195900,194700
1.036,1.017,1.014,201600,215600,215900,194600,212000,213000
1.142,1.058,1.073,222200,218100,223300,194700,206100,208200
1.072,0.966,0.987,208900,191600,198100,194900,198400,200600
0.937,0.869,0.932,182700,185800,192000,195000,213800,206000
1.057,1.073,0.97,206200,221400,207200,195200,206400,213600
1.185,1.108,1.161,231400,237200,230300,195200,214100,198400
0.987,0.992,0.922,192800,199900,197600,195400,201500,214200
1.346,1.181,1.22,263200,251400,267300,195600,212800,219000
0.952,0.99,0.949,186200,201800,207000,195700,203800,218100
0.937,1.072,0.962,183400,194100,203700,195800,181100,211900
0.91,1.023,0.977,178900,175000,184000,196500,171100,188300
0.991,1.006,1.02,194900,183100,196600,196700,182100,192700
0.926,0.961,0.958,182500,186100,182500,197100,193800,190600
0.976,0.995,0.946,192500,203100,176300,197300,204100,186300
1.013,1.026,1.081,200200,199900,216100,197500,194800,200000
1.019,1.061,0.989,202100,209400,206600,198400,197400,208900
0.942,0.908,0.886,187400,173500,180800,198900,191100,204000
0.941,1.093,1.998,188200,216800,411900,199900,198400,206100
1.168,1.094,1.151,233900,226800,239900,200200,207300,208600
1.177,0.972,0.942,236400,235100,238000,200800,241800,252800
1.082,1.017,0.98,218300,200700,204400,201700,197300,208600
1.095,0.912,0.996,221200,204900,205800,202000,224700,206700
0.924,0.959,0.919,187200,202900,193800,202600,211600,210900
1.074,1.053,1.082,218100,214100,226200,203000,203300,209100
1.09,1.008,1.02,221300,212800,222600,203100,211100,218200
0.991,1.048,1.017,201300,208900,228400,203200,199200,224600
0.917,0.981,0.97,186500,188700,191500,203300,192300,197500
0.996,0.872,0.989,202700,202300,211200,203500,232100,213500
1.115,1.162,1.187,227300,236100,252400,203900,203200,212600
1.153,0.908,1.129,235400,202400,266600,204200,223000,236100
0.947,1.131,0.899,194400,246500,204900,205300,218000,227900
0.942,1.013,0.96,193800,187100,208700,205800,184700,217300
1.077,1.055,0.934,221700,238900,222600,205900,226500,238300
1.133,1.047,1.203,234700,215600,236300,207100,205800,196500
1.014,0.933,0.895,211100,196000,194500,208100,210000,217500
1.081,1.01,1.014,224900,220300,222500,208100,218200,219400
0.957,0.907,0.922,199600,198000,194700,208500,218300,211200
1.147,1.135,1.101,239300,256100,239100,208600,225700,217100
0.964,1.006,1.044,201700,201000,220000,209300,199900,210800
1.009,1.013,0.916,211600,221100,212300,209800,218400,231800
0.957,1.063,0.922,201000,200400,205000,209900,188500,222400
0.978,0.975,1.065,205400,207700,214900,210000,212900,201800
1.006,1.048,1.007,211300,207200,206200,210100,197700,204800
1.034,0.94,1.015,217600,208300,230500,210300,221600,227000
0.949,1.101,0.92,199600,205200,194700,210500,186300,211700
1.038,0.963,0.901,218500,208400,203200,210600,216400,225500
0.991,1.025,1.004,210100,213200,207700,211900,208000,206800
1.208,1.141,1.175,255900,248800,269200,211900,218000,229200
1.099,1.021,1.106,233800,231400,246000,212700,226600,222400
1.119,1.129,1.041,239600,247000,213000,214100,218700,204600
1.029,0.848,0.894,220800,217800,225300,214400,257000,251900
0.964,0.937,0.988,207300,213600,220700,215100,228000,223400
0.957,0.968,0.985,206600,230400,233600,215900,238200,237000
1.154,1.333,1.271,249600,270300,266200,216300,202800,209500
1.058,0.923,0.92,229800,206900,225100,217300,224100,244700
1.008,0.858,0.946,220200,204400,230200,218600,238300,243400
1.893,1.689,1.012,414300,411200,220000,218900,243500,217400
1.014,1.001,1.034,223600,230400,233800,220500,230200,226200
1.034,0.957,0.987,228900,220800,235700,221300,230600,238800
1.028,1.024,1.031,227800,238500,229600,221600,232900,222800
1.025,0.918,0.995,227200,205000,240000,221700,223400,241300
0.794,0.807,0.795,176300,166000,156100,221900,205600,196400
1.038,1.228,1.147,230300,250800,235600,221900,204200,205500
1.151,1.251,1.127,256000,274800,258400,222400,219800,229200
0.466,2.176,0.477,104300,226300,108500,223700,104000,227600
1.036,0.954,0.891,233100,213700,223700,225000,223900,250900
0.952,1.12,1.01,215500,227000,223200,226400,202800,221100
1.056,0.992,0.954,239100,226400,221800,226400,228100,232500
1.056,0.88,1.02,239700,231100,261000,226900,262700,256000
1.084,1.003,0.964,246400,251100,236300,227400,250300,245200
1.077,1.01,1.041,245400,215600,225500,227900,213500,216700
0.94,0.798,0.92,215100,221000,242100,228800,276900,263100
1.031,0.974,0.965,236000,217500,221800,228900,223300,229800
1.002,1.522,0.956,229600,355900,236400,229100,233800,247400
0.994,1.036,0.881,228900,237800,232800,230300,229600,264200
1.061,0.947,1.053,244800,235300,235800,230700,248400,224000
1.122,1.033,0.971,259000,263500,260600,230800,255100,268400
1.228,1.105,1.185,283600,274500,293800,231000,248400,248000
1.044,1.063,1.037,241500,236600,250200,231200,222700,241200
0.999,1.103,1.11,231800,240000,241300,232000,217500,217500
0.946,1.046,0.995,219700,237200,235100,232200,226800,236300
1.029,1.016,0.982,242100,249200,229500,235400,245400,233700
1.06,1.047,0.998,249700,251900,237500,235600,240600,237900
1.069,1.133,1.002,252400,279700,249500,236100,246800,249100
0.994,0.991,0.953,234900,231000,226800,236400,233000,238000
1.034,1.013,0.913,244700,240300,245300,236600,237300,268800
1.063,1.107,1.086,251900,274900,267000,237000,248200,245900
0.971,0.919,0.981,230600,213400,223600,237500,232100,227900
0.962,1.097,1.019,229400,256300,243600,238600,233700,239000
0.977,0.93,0.968,234400,245600,248900,240000,264100,257200
1.107,0.835,1.122,265700,237400,264200,240100,284500,235400
0.907,1.002,1.016,218100,196700,229500,240500,196200,225800
0.927,0.909,0.967,223400,228500,240800,241000,251300,248900
1.035,1.017,0.92,249800,252300,253000,241300,248000,275100
0.96,1.012,0.989,232100,255900,247300,241700,252900,250000
1.028,0.871,0.978,248900,247000,274400,242100,283500,280500
0.965,0.931,1.01,233700,222000,239300,242200,238400,236900
0.986,0.945,0.891,238800,242300,235900,242300,256400,264800
1.048,0.899,1.002,254200,224900,248900,242600,250100,248300
0.993,0.973,0.97,244500,232200,246200,246200,238600,253900
0.996,1.037,0.98,246000,283700,259300,246900,273600,264700
1.187,1.313,1.177,293800,311200,287800,247400,237000,244500
1.217,1.066,1.038,301400,292200,307400,247500,274100,296100
1.027,1.02,1.038,254900,248200,255700,248100,243200,246400
1.093,0.994,0.967,272000,254800,253400,248900,256300,262000
0.918,0.993,0.995,229100,240800,260800,249400,242500,262100
1.197,1.236,1.208,299300,311200,310500,250200,251800,257000
1.131,1.478,0.993,283600,435300,290400,250700,294600,292500
1.001,0.91,0.981,252000,235800,262300,251700,259200,267300
1.001,1.024,0.952,252100,258500,243100,251900,252500,255400
1.084,0.975,0.922,273100,263100,258000,252000,269800,279800
0.953,0.991,1.021,240600,248700,249400,252500,251000,244400
0.88,1.046,0.978,222500,268100,263700,252700,256400,269700
0.93,1.035,1.057,235100,243800,237400,252700,235500,224600
1.017,0.952,0.921,258100,228500,241600,253900,240100,262400
1.104,1.182,1.035,282200,313400,295100,255700,265100,285000
0.989,1.068,1.06,253800,273000,289900,256700,255700,273600
1.036,0.962,0.892,266100,278400,259200,256800,289400,290700
1.195,1.082,1.085,308900,306500,305400,258400,283200,281500
1.081,0.991,1.077,280700,267400,281000,259600,269900,261000
1.133,0.901,1.021,294300,255400,256000,259700,283300,250700
1.282,1.115,1.084,336000,318100,337700,262200,285400,311400
0.909,1.223,1.007,239400,279700,244100,263400,228600,242300
0.964,0.944,1.007,254400,250500,265800,264000,265400,264000
1.055,0.867,0.994,279000,253800,273000,264400,292900,274500
1.173,1.1,1.011,311400,295800,297000,265400,268800,293900
0.979,1.12,0.961,261200,301800,270800,266700,269500,281700
1.058,0.871,1.018,282800,273500,299100,267300,314000,293800
1.074,0.957,0.966,287400,244000,247600,267500,255000,256400
1.14,1.07,1.004,306800,309700,308300,269100,289300,307100
1.031,0.967,1.007,278400,269500,293600,270000,278800,291600
1.072,1.006,1.026,289700,286100,292500,270300,284500,285000
1.069,1.036,1.087,289600,301600,302000,271000,291000,277700
1.258,1.108,1.29,341000,283700,365500,271100,256100,283300
1.036,0.877,1.093,281300,243000,278000,271500,277200,254200
0.946,0.936,0.881,257000,245400,242900,271700,262300,275700
1.135,1.054,1.027,308700,281900,285200,272000,267400,277800
0.982,1.02,0.953,267900,270700,258600,272800,265400,271300
1.023,1.064,0.939,279000,304200,286000,272900,286000,304600
1.297,1.258,1.385,356000,357100,362500,274500,283800,261700
1.019,0.961,0.945,279900,282700,284300,274700,294100,300700
0.86,0.953,0.934,237600,271300,267500,276200,284700,286600
1.036,0.99,0.965,287300,281500,290100,277400,284400,300500
1.033,1.108,1.053,287000,303300,305700,277900,273600,290400
